572.3,71.08,96.26,92,85.98,92.01,87.5,81.33,59.63,55.32
572.78,69.42,96.9,91.85,84.65,92.06,87.78,81.39,59.38,54.99
573.26,68.33,97.51,91.77,83.56,92.16,88.27,82.11,59.45,54.8
573.74,67.91,98.14,91.97,82.96,92.44,88.98,83.39,59.71,54.76
574.23,68.17,98.81,92.54,83.05,93.03,89.86,85.06,60.12,54.95
574.71,69.1,99.53,93.46,83.93,94.01,90.79,86.93,60.68,55.43
575.19,70.56,100,94.52,85.53,95.33,91.65,88.75,61.45,56.26
575.67,72.28,100,95.45,87.59,96.83,92.34,90.22,62.49,57.35
576.15,73.82,100,96,89.63,98.19,92.83,91.1,63.76,58.44
576.64,74.75,100,96.11,91.16,99.13,93.13,91.29,65.08,59.18
577.12,74.78,100,95.91,91.87,99.46,93.29,90.88,66.21,59.31
577.6,73.9,99.1,95.64,91.68,99.17,93.33,90.03,66.94,58.77
578.08,72.28,97.97,95.43,90.75,98.35,93.2,88.95,67.13,57.69
578.56,70.24,96.81,95.31,89.31,97.14,92.85,87.8,66.78,56.35
579.05,68.2,95.76,95.19,87.7,95.75,92.23,86.71,65.98,55.1
579.53,66.54,94.92,94.95,86.22,94.4,91.39,85.77,64.9,54.2
580.01,65.52,94.35,94.52,85.11,93.33,90.49,85,63.73,53.78
580.49,65.21,94.03,93.94,84.47,92.63,89.71,84.41,62.58,53.76
580.98,65.5,93.89,93.32,84.24,92.34,89.19,83.94,61.52,53.96
581.46,66.24,93.82,92.78,84.28,92.35,88.96,83.52,60.53,54.19
581.94,67.28,93.75,92.36,84.39,92.53,88.96,83.13,59.59,54.37
582.42,68.53,93.64,92.03,84.44,92.73,89.07,82.78,58.71,54.53
582.9,69.95,93.45,91.67,84.36,92.85,89.15,82.5,57.96,54.75
583.39,71.48,93.22,91.19,84.14,92.82,89.08,82.32,57.38,55.14
583.87,73.03,92.98,90.54,83.85,92.66,88.84,82.26,57.01,55.75
584.35,74.49,92.75,89.77,83.58,92.43,88.46,82.31,56.79,56.56
584.83,75.77,92.55,89,83.38,92.2,88.01,82.42,56.64,57.49
585.31,76.83,92.41,88.34,83.3,92.03,87.58,82.53,56.46,58.49
585.8,77.69,92.31,87.87,83.32,91.95,87.23,82.63,56.2,59.52
586.28,78.44,92.27,87.61,83.41,91.97,86.99,82.71,55.89,60.61
586.76,79.13,92.27,87.49,83.55,92.07,86.88,82.79,55.6,61.76
587.24,79.81,92.31,87.44,83.72,92.23,86.9,82.88,55.38,62.98
587.73,80.5,92.36,87.36,83.89,92.42,87.05,82.99,55.27,64.24
588.21,81.13,92.41,87.2,84.05,92.62,87.32,83.11,55.22,65.47
588.69,81.64,92.43,86.97,84.17,92.8,87.67,83.21,55.13,66.62
589.17,81.97,92.43,86.67,84.23,92.94,88.04,83.27,54.92,67.65
589.65,82.1,92.4,86.31,84.19,93.01,88.36,83.26,54.53,68.57
590.14,82.05,92.35,85.88,84.03,92.99,88.57,83.19,53.98,69.44
590.62,81.87,92.3,85.33,83.74,92.86,88.62,83.06,53.35,70.28
591.1,81.62,92.24,84.61,83.35,92.63,88.5,82.91,52.75,71.11
591.58,81.38,92.15,83.73,82.91,92.33,88.27,82.73,52.27,71.92
592.06,81.18,92.01,82.7,82.46,92.03,88,82.51,51.92,72.65
592.55,80.99,91.79,81.61,82.07,91.77,87.76,82.24,51.66,73.26
593.03,80.8,91.52,80.54,81.74,91.57,87.61,81.91,51.44,73.73
593.51,80.59,91.2,79.56,81.49,91.45,87.54,81.51,51.22,74.08
593.99,80.35,90.89,78.7,81.3,91.41,87.53,81.08,51.05,74.36
594.48,80.1,90.64,78.01,81.16,91.42,87.55,80.67,51,74.61
594.96,79.88,90.5,77.49,81.06,91.48,87.56,80.32,51.16,74.88
595.44,79.72,90.47,77.16,81,91.55,87.56,80.06,51.56,75.18
595.92,79.63,90.52,77.04,80.94,91.64,87.55,79.88,52.19,75.53
596.4,79.6,90.62,77.13,80.87,91.71,87.54,79.75,52.96,75.87
596.89,79.59,90.71,77.42,80.76,91.77,87.54,79.63,53.79,76.18
597.37,79.59,90.75,77.91,80.61,91.8,87.55,79.47,54.62,76.42
597.85,79.57,90.72,78.53,80.41,91.79,87.54,79.26,55.42,76.56
598.33,79.54,90.64,79.2,80.19,91.74,87.51,79.01,56.21,76.58
598.81,79.5,90.51,79.82,79.98,91.67,87.45,78.73,57,76.49
599.3,79.47,90.38,80.3,79.82,91.6,87.38,78.45,57.79,76.31
599.78,79.45,90.26,80.58,79.72,91.53,87.31,78.17,58.51,76.09
600.26,79.43,90.17,80.64,79.67,91.49,87.25,77.88,59.12,75.88
600.74,79.4,90.12,80.5,79.65,91.47,87.21,77.57,59.55,75.71
601.23,79.37,90.1,80.22,79.63,91.46,87.18,77.25,59.76,75.62
601.71,79.35,90.13,79.82,79.58,91.44,87.12,76.93,59.8,75.62
602.19,79.33,90.18,79.31,79.48,91.4,87.04,76.63,59.71,75.69
602.67,79.34,90.26,78.7,79.35,91.33,86.92,76.37,59.56,75.8
603.15,79.34,90.33,77.98,79.2,91.22,86.79,76.16,59.41,75.89
603.64,79.32,90.36,77.17,79.04,91.09,86.67,75.97,59.26,75.92
604.12,79.25,90.34,76.29,78.88,90.95,86.58,75.76,59.08,75.87
604.6,79.12,90.24,75.38,78.71,90.79,86.54,75.5,58.82,75.73
605.08,78.94,90.09,74.48,78.54,90.63,86.53,75.15,58.46,75.51
605.56,78.76,89.9,73.63,78.36,90.47,86.53,74.74,58.01,75.26
606.05,78.62,89.73,72.85,78.18,90.31,86.52,74.28,57.53,75.01
606.53,78.56,89.61,72.14,78.02,90.18,86.46,73.81,57.08,74.78
607.01,78.59,89.56,71.48,77.89,90.07,86.37,73.35,56.73,74.59
607.49,78.68,89.56,70.83,77.81,90,86.25,72.9,56.48,74.43
607.98,78.77,89.58,70.15,77.75,89.95,86.1,72.45,56.32,74.27
608.46,78.82,89.58,69.39,77.69,89.92,85.92,71.97,56.19,74.11
608.94,78.78,89.55,68.49,77.61,89.9,85.71,71.46,56.07,73.93
609.42,78.67,89.46,67.43,77.51,89.88,85.46,70.94,55.98,73.73
609.9,78.51,89.34,66.17,77.39,89.86,85.17,70.41,55.99,73.52
610.39,78.35,89.2,64.69,77.25,89.86,84.83,69.88,56.2,73.31
610.87,78.23,89.05,63,77.12,89.86,84.46,69.3,56.66,73.09
611.35,78.14,88.91,61.13,77,89.88,84.07,68.59,57.39,72.86
611.83,78.08,88.76,59.13,76.88,89.9,83.65,67.68,58.32,72.59
612.31,77.99,88.61,57.09,76.73,89.9,83.18,66.51,59.34,72.29
612.8,77.85,88.44,55.11,76.54,89.86,82.63,65.16,60.32,71.96
613.28,77.66,88.28,53.32,76.32,89.76,81.96,63.76,61.15,71.62
613.76,77.44,88.16,51.85,76.1,89.62,81.16,62.55,61.75,71.29
614.24,77.25,88.1,50.81,75.92,89.45,80.28,61.78,62.08,71.01
614.72,77.1,88.1,50.28,75.82,89.28,79.38,61.59,62.13,70.77
615.21,77.01,88.14,50.26,75.8,89.13,78.57,62.02,61.92,70.54
615.69,76.94,88.19,50.74,75.85,89.02,77.98,62.95,61.47,70.29
616.17,76.87,88.21,51.69,75.92,88.92,77.68,64.16,60.84,70
616.65,76.78,88.17,53.08,75.98,88.83,77.73,65.42,60.1,69.65
617.14,76.66,88.07,54.9,75.99,88.71,78.16,66.55,59.34,69.23
617.62,76.54,87.93,57.13,75.93,88.57,78.93,67.43,58.67,68.76
618.1,76.45,87.78,59.7,75.82,88.41,79.92,68.01,58.16,68.28
618.58,76.41,87.64,62.51,75.68,88.25,81.02,68.32,57.86,67.79
619.06,76.4,87.52,65.41,75.52,88.1,82.07,68.38,57.73,67.31
619.55,76.4,87.42,68.29,75.35,87.97,82.96,68.23,57.73,66.84
620.03,76.38,87.3,71.05,75.16,87.82,83.6,67.9,57.77,66.38
620.51,76.32,87.18,73.61,74.95,87.65,83.98,67.43,57.83,65.93
620.99,76.22,87.05,75.93,74.72,87.42,84.12,66.87,57.91,65.5
621.47,76.13,86.93,77.95,74.5,87.12,84.08,66.29,58.03,65.09
621.96,76.06,86.83,79.65,74.3,86.78,83.94,65.74,58.24,64.71
622.44,76.04,86.77,81.01,74.15,86.43,83.78,65.25,58.57,64.33
622.92,76.05,86.72,82.09,74.03,86.1,83.64,64.8,58.98,63.92
623.4,76.06,86.66,82.92,73.92,85.83,83.54,64.33,59.45,63.47
623.89,76.04,86.54,83.59,73.79,85.65,83.48,63.81,59.94,62.95
624.37,75.98,86.37,84.12,73.62,85.57,83.43,63.18,60.41,62.37
624.85,75.87,86.15,84.55,73.41,85.58,83.36,62.47,60.88,61.76
625.33,75.74,85.89,84.88,73.18,85.69,83.28,61.71,61.36,61.16
625.81,75.63,85.63,85.08,72.96,85.88,83.18,60.96,61.89,60.59
626.3,75.56,85.37,85.17,72.78,86.12,83.09,60.25,62.46,60.04
626.78,75.51,85.14,85.14,72.64,86.39,83.01,59.59,63.07,59.5
627.26,75.49,84.9,85.02,72.52,86.66,82.93,58.94,63.69,58.93
627.74,75.46,84.64,84.82,72.4,86.9,82.84,58.26,64.28,58.32
628.22,75.41,84.36,84.56,72.24,87.09,82.72,57.51,64.83,57.66
